ID,URL de origen,Texto visible,URL destino,Tipo,Visible desktop,Visible movil,Requiere JavaScript,HTTP final,Redirecciones,Title,H1,Canonical,Resultado,Evidencia
LINK-0427,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/contacto/?prefill=budget&subject=Solicitud%20de%20cotizacion%3A%20Reparacion%20de%20Ordenadores%20y%20Portatiles&message=Hola%20Jonathan%2C%20quiero%20solicitar%20cotizacion%20para%20Reparacion%20de%20Ordenadores%20y%20Portatiles.%0A%0ANecesidad%20principal%3A%20resolver%20averia%20de%20equipo.%0ATipo%20de%20equipo%3A%20portatil%20o%20sobremesa.%0AFallo%20detectado%3A%20describe%20aqui%20el%20problema.%0AUbicacion%3A%20indicar%20zona%20de%20servicio.%0A%0AQuedo%20atento%20a%20tu%20propuesta.,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0428,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/legal/aviso-legal/,interno,SI,SI,NO,200 (local file),N/A,Aviso legal | Jonathan Esteban,Aviso legal,https://jonathanesteban.dev/legal/aviso-legal/,OK,Auditoria estatica de archivos HTML
LINK-0429,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/legal/privacidad/,interno,SI,SI,NO,200 (local file),N/A,Redirigiendo a privacidad,,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0430,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/legal/cookies/,interno,SI,SI,NO,200 (local file),N/A,Politica de cookies | Jonathan Esteban,Politica de cookies,https://jonathanesteban.dev/legal/cookies/,OK,Auditoria estatica de archivos HTML
LINK-0431,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/privacy-policy/,interno,SI,SI,NO,200 (local file),N/A,Política de Privacidad | Jonathan Esteban,Política de Privacidad,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0432,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/terms-of-service/,interno,SI,SI,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Auditoria estatica de archivos HTML
LINK-0433,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/data-deletion/,interno,SI,SI,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Auditoria estatica de archivos HTML
LINK-0434,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0435,/servicios/soporte-it/,(texto en enlace),#main-content,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0436,/servicios/soporte-it/,(texto en enlace),/,interno,SI,SI,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Auditoria estatica de archivos HTML
LINK-0437,/servicios/soporte-it/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0438,/servicios/soporte-it/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0439,/servicios/soporte-it/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0440,/servicios/soporte-it/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0441,/servicios/soporte-it/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0442,/servicios/soporte-it/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0443,/servicios/soporte-it/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0444,/servicios/soporte-it/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0445,/servicios/soporte-it/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0446,/servicios/soporte-it/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0447,/servicios/soporte-it/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0448,/servicios/soporte-it/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0449,/servicios/soporte-it/,(texto en enlace),/contacto/?service=soporte-it,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0450,/servicios/soporte-it/,(texto en enlace),/legal/aviso-legal/,interno,SI,SI,NO,200 (local file),N/A,Aviso legal | Jonathan Esteban,Aviso legal,https://jonathanesteban.dev/legal/aviso-legal/,OK,Auditoria estatica de archivos HTML
LINK-0451,/servicios/soporte-it/,(texto en enlace),/legal/privacidad/,interno,SI,SI,NO,200 (local file),N/A,Redirigiendo a privacidad,,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0452,/servicios/soporte-it/,(texto en enlace),/legal/cookies/,interno,SI,SI,NO,200 (local file),N/A,Politica de cookies | Jonathan Esteban,Politica de cookies,https://jonathanesteban.dev/legal/cookies/,OK,Auditoria estatica de archivos HTML
LINK-0453,/servicios/soporte-it/,(texto en enlace),/terms-of-service/,interno,SI,SI,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Auditoria estatica de archivos HTML
LINK-0454,/servicios/soporte-it/,(texto en enlace),/data-deletion/,interno,SI,SI,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Auditoria estatica de archivos HTML
LINK-0455,/servicios/soporte-it/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0456,/sobre-mi/,(texto en enlace),#main-content,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0457,/sobre-mi/,(texto en enlace),/,interno,SI,SI,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Auditoria estatica de archivos HTML
LINK-0458,/sobre-mi/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0459,/sobre-mi/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0460,/sobre-mi/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0461,/sobre-mi/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0462,/sobre-mi/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0463,/sobre-mi/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0464,/sobre-mi/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0465,/sobre-mi/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0466,/sobre-mi/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0467,/sobre-mi/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0468,/sobre-mi/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0469,/sobre-mi/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0470,/sobre-mi/,(texto en enlace),/legal/aviso-legal/,interno,SI,SI,NO,200 (local file),N/A,Aviso legal | Jonathan Esteban,Aviso legal,https://jonathanesteban.dev/legal/aviso-legal/,OK,Auditoria estatica de archivos HTML
LINK-0471,/sobre-mi/,(texto en enlace),/legal/privacidad/,interno,SI,SI,NO,200 (local file),N/A,Redirigiendo a privacidad,,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0472,/sobre-mi/,(texto en enlace),/legal/cookies/,interno,SI,SI,NO,200 (local file),N/A,Politica de cookies | Jonathan Esteban,Politica de cookies,https://jonathanesteban.dev/legal/cookies/,OK,Auditoria estatica de archivos HTML
LINK-0473,/sobre-mi/,(texto en enlace),/privacy-policy/,interno,SI,SI,NO,200 (local file),N/A,Política de Privacidad | Jonathan Esteban,Política de Privacidad,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0474,/sobre-mi/,(texto en enlace),/terms-of-service/,interno,SI,SI,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Auditoria estatica de archivos HTML
LINK-0475,/sobre-mi/,(texto en enlace),/data-deletion/,interno,SI,SI,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Auditoria estatica de archivos HTML
LINK-0476,/sobre-mi/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0477,/soporte-it/,(texto en enlace),/servicios/soporte-it/,interno,SI,SI,NO,200 (local file),N/A,Servicio de Soporte IT | Jonathan Esteban,Soporte IT para equipos y puestos de trabajo,https://jonathanesteban.dev/servicios/soporte-it/,OK,Auditoria estatica de archivos HTML
LINK-0478,/terms-of-service/,(texto en enlace),#main-content,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0479,/terms-of-service/,(texto en enlace),/,interno,SI,SI,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Auditoria estatica de archivos HTML
LINK-0480,/terms-of-service/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0481,/terms-of-service/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0482,/terms-of-service/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0483,/terms-of-service/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0484,/terms-of-service/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0485,/terms-of-service/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0486,/terms-of-service/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0487,/terms-of-service/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0488,/terms-of-service/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0489,/terms-of-service/,(texto en enlace),https://jonathanesteban.dev,externo,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
ROUTE-0490,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/,interno,N/A,N/A,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0491,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/servicios/,interno,N/A,N/A,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0492,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/servicios/desarrollo-web/,interno,N/A,N/A,NO,200 (local file),N/A,Servicio de Desarrollo Web | Jonathan Esteban,Desarrollo web para captar y convertir clientes,https://jonathanesteban.dev/servicios/desarrollo-web/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0493,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/servicios/automatizacion/,interno,N/A,N/A,NO,200 (local file),N/A,Servicio de Automatizacion y Agentes IA | Jonathan Esteban,Automatizacion comercial y agentes IA con control humano,https://jonathanesteban.dev/servicios/automatizacion/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0494,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/servicios/soporte-it/,interno,N/A,N/A,NO,200 (local file),N/A,Servicio de Soporte IT | Jonathan Esteban,Soporte IT para equipos y puestos de trabajo,https://jonathanesteban.dev/servicios/soporte-it/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0495,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/proyectos/,interno,N/A,N/A,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0496,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/proyectos/trackflow/,interno,N/A,N/A,NO,200 (local file),N/A,TrackFlow | Caso de proyecto,TrackFlow,https://jonathanesteban.dev/proyectos/trackflow/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0497,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/proyectos/clawmate/,interno,N/A,N/A,NO,200 (local file),N/A,ClawMate | Caso de proyecto,ClawMate,https://jonathanesteban.dev/proyectos/clawmate/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0498,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/proyectos/talk-to-the-machine/,interno,N/A,N/A,NO,200 (local file),N/A,Talk to the Machine | Caso de proyecto,Talk to the Machine,https://jonathanesteban.dev/proyectos/talk-to-the-machine/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0499,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/certificaciones/,interno,N/A,N/A,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0500,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/sobre-mi/,interno,N/A,N/A,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0501,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/contacto/,interno,N/A,N/A,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0502,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/faq/,interno,N/A,N/A,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0503,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/legal/aviso-legal/,interno,N/A,N/A,NO,200 (local file),N/A,Aviso legal | Jonathan Esteban,Aviso legal,https://jonathanesteban.dev/legal/aviso-legal/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0504,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/legal/privacidad/,interno,N/A,N/A,NO,200 (local file),N/A,Redirigiendo a privacidad,,https://jonathanesteban.dev/privacy-policy/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0505,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/legal/cookies/,interno,N/A,N/A,NO,200 (local file),N/A,Politica de cookies | Jonathan Esteban,Politica de cookies,https://jonathanesteban.dev/legal/cookies/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0506,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/privacy-policy/,interno,N/A,N/A,NO,200 (local file),N/A,Política de Privacidad | Jonathan Esteban,Política de Privacidad,https://jonathanesteban.dev/privacy-policy/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0507,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/terms-of-service/,interno,N/A,N/A,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0508,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/data-deletion/,interno,N/A,N/A,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0509,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/auth/tiktok/callback/,interno,N/A,N/A,NO,200 (local file),N/A,TikTok OAuth Callback | Jonathan Esteban,🎵 Autenticación con TikTok Completada,https://jonathanesteban.dev/auth/tiktok/callback/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0510,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/auth/facebook/callback/,interno,N/A,N/A,NO,200 (local file),N/A,Facebook/Meta OAuth Callback | Jonathan Esteban,📘 Autenticación con Meta Completada,https://jonathanesteban.dev/auth/facebook/callback/,OK,Comprobacion de existencia de site/**/index.html
ROUTE-0511,AUDITORIA-REQUERIDA,Ruta minima obligatoria,/gracias/,interno,N/A,N/A,NO,200 (local file),N/A,¡Gracias por tu Mensaje! | Jonathan Esteban,🎉 ¡Mensaje Recibido con Éxito!,https://jonathanesteban.dev/gracias/,OK,Comprobacion de existencia de site/**/index.html
